"seqnames"	"start"	"end"	"width"	"strand"	"source"	"type"	"score"	"phase"	"gene_id"	"gene_type"	"gene_name"	"level"	"mgi_id"	"havana_gene"	"OR_cluster"	"midpoint"	"Class"
"857"	"chr9"	38895580	38895816	237	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111799.1"	"unprocessed_pseudogene"	"Olfr928-ps1"	2	"MGI:3030762"	"OTTMUSG00000062238.1"	"OR-Cluster-66"	38895698	"II"
"858"	"chr9"	38929809	38931396	1588	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000063221.6"	"protein_coding"	"Olfr930"	2	"MGI:3030764"	"OTTMUSG00000062240.2"	"OR-Cluster-66"	38930602.5	"II"
"859"	"chr9"	38972313	38979861	7549	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000058515.4"	"protein_coding"	"Olfr933"	2	"MGI:3030767"	"OTTMUSG00000062244.3"	"OR-Cluster-66"	38976087	"II"
"860"	"chr9"	39128131	39145072	16942	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000049708.9"	"protein_coding"	"Olfr27"	2	"MGI:109308"	"OTTMUSG00000062275.2"	"OR-Cluster-66"	39136601.5	"II"
"861"	"chr9"	39158924	39159923	1000	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110736.1"	"unprocessed_pseudogene"	"Olfr942-ps1"	2	"MGI:3030776"	"OTTMUSG00000062276.1"	"OR-Cluster-66"	39159423.5	"II"
"862"	"chr9"	39166304	39192350	26047	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094970.3"	"protein_coding"	"Olfr943"	2	"MGI:3030777"	"OTTMUSG00000062277.3"	"OR-Cluster-66"	39179327	"II"
"863"	"chr9"	39201920	39218421	16502	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000096555.3"	"protein_coding"	"Olfr944"	2	"MGI:3030778"	"OTTMUSG00000062279.3"	"OR-Cluster-66"	39210170.5	"II"
"864"	"chr9"	39364561	39365509	949	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110780.1"	"polymorphic_pseudogene"	"Olfr949-ps1"	2	"MGI:3030783"	"OTTMUSG00000062340.1"	"OR-Cluster-66"	39365035	"II"
"865"	"chr9"	39383330	39384320	991	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111430.1"	"unprocessed_pseudogene"	"Olfr950-ps1"	2	"MGI:3030784"	"OTTMUSG00000062341.1"	"OR-Cluster-66"	39383825	"II"
"866"	"chr9"	39387410	39395633	8224	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094269.2"	"protein_coding"	"Olfr951"	2	"MGI:3030785"	"OTTMUSG00000062342.2"	"OR-Cluster-66"	39391521.5	"II"
"867"	"chr9"	39452295	39453293	999	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110985.1"	"unprocessed_pseudogene"	"Olfr953-ps1"	2	"MGI:3030787"	"OTTMUSG00000062344.1"	"OR-Cluster-66"	39452794	"II"
"868"	"chr9"	39456701	39464625	7925	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094745.3"	"protein_coding"	"Olfr954"	2	"MGI:3030788"	"OTTMUSG00000062345.3"	"OR-Cluster-66"	39460663	"II"
"869"	"chr9"	39610655	39615927	5273	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000048299.8"	"protein_coding"	"Olfr148"	2	"MGI:2660713"	"OTTMUSG00000062352.3"	"OR-Cluster-66"	39613291	"II"
"870"	"chr9"	39621373	39624205	2833	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000059867.3"	"protein_coding"	"Olfr960"	2	"MGI:3030794"	"OTTMUSG00000062353.3"	"OR-Cluster-66"	39622789	"II"
"871"	"chr9"	39645085	39649556	4472	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000059106.5"	"protein_coding"	"Olfr961"	2	"MGI:3030795"	"OTTMUSG00000062383.2"	"OR-Cluster-66"	39647320.5	"II"
"872"	"chr9"	39658301	39658742	442	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111573.1"	"unprocessed_pseudogene"	"Olfr962-ps1"	2	"MGI:3030796"	"OTTMUSG00000062384.1"	"OR-Cluster-66"	39658521.5	"II"
"873"	"chr9"	39667205	39670783	3579	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000064110.2"	"protein_coding"	"Olfr963"	2	"MGI:3030797"	"OTTMUSG00000062385.2"	"OR-Cluster-66"	39668994	"II"
"874"	"chr9"	39711353	39720614	9262	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095839.3"	"protein_coding"	"Olfr965"	2	"MGI:3030799"	"OTTMUSG00000062388.3"	"OR-Cluster-66"	39715983.5	"II"
"875"	"chr9"	39723965	39724541	577	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111305.1"	"unprocessed_pseudogene"	"Olfr966-ps1"	2	"MGI:3030800"	"OTTMUSG00000062389.1"	"OR-Cluster-66"	39724253	"II"
"876"	"chr9"	39730978	39738456	7479	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094353.2"	"protein_coding"	"Olfr150"	2	"MGI:2659178"	"OTTMUSG00000062390.2"	"OR-Cluster-66"	39734717	"II"
"877"	"chr9"	39746249	39751493	5245	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000055820.2"	"protein_coding"	"Olfr967"	2	"MGI:3030801"	"OTTMUSG00000062391.2"	"OR-Cluster-66"	39748871	"II"
"878"	"chr9"	39790945	39796635	5691	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094254.2"	"protein_coding"	"Olfr969"	2	"MGI:3030803"	"OTTMUSG00000062394.2"	"OR-Cluster-66"	39793790	"II"
"879"	"chr9"	39808860	39820997	12138	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095774.2"	"protein_coding"	"Olfr970"	2	"MGI:3030804"	"OTTMUSG00000062395.2"	"OR-Cluster-66"	39814928.5	"II"
"880"	"chr9"	39836876	39841281	4406	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000093934.2"	"protein_coding"	"Olfr971"	2	"MGI:3030805"	"OTTMUSG00000062397.2"	"OR-Cluster-66"	39839078.5	"II"
"881"	"chr9"	39866422	39874651	8230	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094449.3"	"protein_coding"	"Olfr972"	2	"MGI:3030806"	"OTTMUSG00000062398.3"	"OR-Cluster-66"	39870536.5	"II"
"882"	"chr9"	39907336	39912732	5397	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095390.2"	"protein_coding"	"Olfr229"	2	"MGI:3030063"	"OTTMUSG00000062399.2"	"OR-Cluster-66"	39910034	"II"
"883"	"chr9"	39937501	39945170	7670	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000051493.7"	"protein_coding"	"Olfr974"	2	"MGI:3030808"	"OTTMUSG00000062401.3"	"OR-Cluster-66"	39941335.5	"II"
"884"	"chr9"	39992113	39995095	2983	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000044292.4"	"protein_coding"	"Olfr978"	2	"MGI:3030812"	"OTTMUSG00000062405.2"	"OR-Cluster-66"	39993604	"II"
"885"	"chr9"	40021464	40030377	8914	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000046678.6"	"protein_coding"	"Olfr981"	2	"MGI:3030815"	"OTTMUSG00000062408.3"	"OR-Cluster-66"	40025920.5	"II"
"886"	"chr9"	40073829	40079404	5576	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000049010.6"	"protein_coding"	"Olfr982"	2	"MGI:3030816"	"OTTMUSG00000062410.2"	"OR-Cluster-66"	40076616.5	"II"
"887"	"chr9"	40180920	40190134	9215	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000051095.7"	"protein_coding"	"Olfr986"	2	"MGI:3030820"	"OTTMUSG00000062414.3"	"OR-Cluster-66"	40185527	"II"
"888"	"chr9"	18751507	18763996	12490	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000054141.5"	"protein_coding"	"Olfr24"	2	"MGI:109311"	"OTTMUSG00000061147.3"	"OR-Cluster-65"	18757751.5	"II"
"889"	"chr9"	18814728	18819526	4799	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000078116.4"	"protein_coding"	"Olfr828"	2	"MGI:3030662"	"OTTMUSG00000061148.3"	"OR-Cluster-65"	18817127	"II"
"890"	"chr9"	18931922	18932981	1060	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000066914.4"	"unprocessed_pseudogene"	"Olfr831-ps1"	2	"MGI:3030665"	"OTTMUSG00000061151.1"	"OR-Cluster-65"	18932451.5	"II"
"891"	"chr9"	18969994	18970906	913	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000066912.3"	"unprocessed_pseudogene"	"Olfr833-ps1"	2	"MGI:3030667"	"OTTMUSG00000061199.1"	"OR-Cluster-65"	18970450	"II"
"892"	"chr9"	19153584	19154560	977	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110645.1"	"unprocessed_pseudogene"	"Olfr838-ps1"	2	"MGI:3030672"	"OTTMUSG00000061204.1"	"OR-Cluster-65"	19154072	"II"
"893"	"chr9"	19168407	19177312	8906	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110519.2"	"protein_coding"	"Olfr839-ps1"	2	"MGI:3030673"	"OTTMUSG00000061205.2"	"OR-Cluster-65"	19172859.5	"II"
"894"	"chr9"	19203452	19205669	2218	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110671.1"	"unprocessed_pseudogene"	"Olfr840-ps1"	2	"MGI:3030674"	"OTTMUSG00000061206.2"	"OR-Cluster-65"	19204560.5	"II"
"895"	"chr9"	19242956	19251987	9032	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000048391.3"	"protein_coding"	"Olfr843"	2	"MGI:3030677"	"OTTMUSG00000061256.2"	"OR-Cluster-65"	19247471.5	"II"
"896"	"chr9"	19357065	19364005	6941	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000058692.4"	"protein_coding"	"Olfr846"	2	"MGI:3030680"	"OTTMUSG00000061259.2"	"OR-Cluster-65"	19360535	"II"
"897"	"chr9"	19373668	19378669	5002	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000059821.6"	"protein_coding"	"Olfr847"	2	"MGI:3030681"	"OTTMUSG00000061261.3"	"OR-Cluster-65"	19376168.5	"II"
"898"	"chr9"	19403600	19404529	930	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110590.1"	"unprocessed_pseudogene"	"Olfr848-ps1"	2	"MGI:3030682"	"OTTMUSG00000061262.1"	"OR-Cluster-65"	19404064.5	"II"
"899"	"chr9"	19477301	19478248	948	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094535.2"	"protein_coding"	"Olfr850"	2	"MGI:3030684"	"OTTMUSG00000061271.1"	"OR-Cluster-65"	19477774.5	"II"
"900"	"chr9"	19533644	19533869	226	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110572.1"	"unprocessed_pseudogene"	"Olfr852-ps1"	2	"MGI:3030686"	"OTTMUSG00000061273.1"	"OR-Cluster-65"	19533756.5	"II"
"901"	"chr9"	19534202	19541076	6875	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000051160.4"	"protein_coding"	"Olfr853"	2	"MGI:3030687"	"OTTMUSG00000061274.2"	"OR-Cluster-65"	19537639	"II"
"902"	"chr9"	19566435	19567382	948	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095667.2"	"protein_coding"	"Olfr854"	2	"MGI:3030688"	"OTTMUSG00000061275.1"	"OR-Cluster-65"	19566908.5	"II"
"903"	"chr9"	19657057	19658647	1591	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110521.1"	"unprocessed_pseudogene"	"Olfr856-ps1"	2	"MGI:3030690"	"OTTMUSG00000061352.1"	"OR-Cluster-65"	19657852	"II"
"904"	"chr9"	19845156	19849747	4592	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000066905.4"	"protein_coding"	"Olfr860"	2	"MGI:3030694"	"OTTMUSG00000061512.2"	"OR-Cluster-65"	19847451.5	"II"
"905"	"chr9"	19882417	19888004	5588	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000063842.5"	"protein_coding"	"Olfr862"	2	"MGI:3030696"	"OTTMUSG00000061699.2"	"OR-Cluster-65"	19885210.5	"II"
"906"	"chr9"	19941510	19942438	929	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110555.1"	"polymorphic_pseudogene"	"Olfr863-ps1"	2	"MGI:3030697"	"OTTMUSG00000061702.1"	"OR-Cluster-65"	19941974	"II"
"907"	"chr9"	20024684	20024768	85	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110566.1"	"unprocessed_pseudogene"	"Olfr865-ps1"	2	"MGI:3030699"	"OTTMUSG00000061704.1"	"OR-Cluster-65"	20024726	"II"
"908"	"chr9"	20026959	20028035	1077	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000050803.4"	"protein_coding"	"Olfr866"	2	"MGI:3030700"	"OTTMUSG00000061727.2"	"OR-Cluster-65"	20027497	"II"
"909"	"chr9"	20050955	20057562	6608	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000044454.5"	"protein_coding"	"Olfr867"	2	"MGI:3030701"	"OTTMUSG00000061728.3"	"OR-Cluster-65"	20054258.5	"II"
"910"	"chr9"	20168533	20174057	5525	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000066899.6"	"protein_coding"	"Olfr870"	2	"MGI:3030704"	"OTTMUSG00000061730.3"	"OR-Cluster-65"	20171295	"II"
"911"	"chr9"	20312152	20336094	23943	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000066896.6"	"protein_coding"	"Olfr18"	2	"MGI:109317"	"OTTMUSG00000061733.4"	"OR-Cluster-65"	20324123	"II"
"912"	"chr9"	37708964	37716250	7287	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000061165.9"	"protein_coding"	"Olfr160"	2	"MGI:1931271"	"OTTMUSG00000061752.3"	"OR-Cluster-66"	37712607	"II"
"913"	"chr9"	37729977	37731104	1128	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110526.3"	"polymorphic_pseudogene"	"Olfr151"	2	"MGI:2661338"	"OTTMUSG00000061696.1"	"OR-Cluster-66"	37730540.5	"II"
"914"	"chr9"	38179871	38180821	951	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000045528.1"	"protein_coding"	"Olfr891"	2	"MGI:3030725"	"OTTMUSG00000061817.1"	"OR-Cluster-66"	38180346	"II"
"915"	"chr9"	38646590	38647522	933	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000057444.3"	"polymorphic_pseudogene"	"Olfr915"	2	"MGI:3030749"	"OTTMUSG00000062190.1"	"OR-Cluster-66"	38647056	"II"
"916"	"chr9"	38655052	38659875	4824	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094701.3"	"protein_coding"	"Olfr916"	2	"MGI:3030750"	"OTTMUSG00000062192.3"	"OR-Cluster-66"	38657463.5	"II"
"917"	"chr9"	38664913	38665842	930	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000063225.1"	"protein_coding"	"Olfr917"	2	"MGI:3030751"	"OTTMUSG00000062194.1"	"OR-Cluster-66"	38665377.5	"II"
"918"	"chr9"	38669861	38674601	4741	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000046150.3"	"protein_coding"	"Olfr918"	2	"MGI:3030752"	"OTTMUSG00000062196.3"	"OR-Cluster-66"	38672231	"II"
"919"	"chr9"	38696804	38703673	6870	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000056961.2"	"protein_coding"	"Olfr919"	2	"MGI:3030753"	"OTTMUSG00000062198.2"	"OR-Cluster-66"	38700238.5	"II"
"920"	"chr9"	38892240	38893021	782	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111420.1"	"unprocessed_pseudogene"	"Olfr927-ps1"	2	"MGI:3030761"	"OTTMUSG00000062209.2"	"OR-Cluster-66"	38892630.5	"II"
"921"	"chr9"	38907173	38907847	675	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111708.1"	"unprocessed_pseudogene"	"Olfr929-ps1"	2	"MGI:3030763"	"OTTMUSG00000062239.1"	"OR-Cluster-66"	38907510	"II"
"922"	"chr9"	38945167	38945715	549	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000110792.1"	"unprocessed_pseudogene"	"Olfr931-ps1"	2	"MGI:3030765"	"OTTMUSG00000062242.1"	"OR-Cluster-66"	38945441	"II"
"923"	"chr9"	38981026	38988315	7290	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000057424.3"	"protein_coding"	"Olfr934"	2	"MGI:3030768"	"OTTMUSG00000062245.3"	"OR-Cluster-66"	38984670.5	"II"
"924"	"chr9"	38993971	38999683	5713	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000059595.2"	"protein_coding"	"Olfr935"	2	"MGI:3030769"	"OTTMUSG00000062247.3"	"OR-Cluster-66"	38996827	"II"
"925"	"chr9"	39018073	39023377	5305	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000058820.3"	"protein_coding"	"Olfr146"	2	"MGI:2660711"	"OTTMUSG00000062256.2"	"OR-Cluster-66"	39020725	"II"
"926"	"chr9"	39046614	39047550	937	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095194.2"	"polymorphic_pseudogene"	"Olfr936"	2	"MGI:3030770"	"OTTMUSG00000062257.1"	"OR-Cluster-66"	39047082	"II"
"927"	"chr9"	39058851	39064951	6101	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094182.2"	"protein_coding"	"Olfr937"	2	"MGI:3030771"	"OTTMUSG00000062258.2"	"OR-Cluster-66"	39061901	"II"
"928"	"chr9"	39077698	39078887	1190	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000048501.3"	"protein_coding"	"Olfr938"	2	"MGI:3030772"	"OTTMUSG00000062260.1"	"OR-Cluster-66"	39078292.5	"II"
"929"	"chr9"	39104049	39104983	935	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111018.1"	"unprocessed_pseudogene"	"Olfr941-ps1"	1	"MGI:3030775"	"OTTMUSG00000062262.1"	"OR-Cluster-66"	39104516	"II"
"930"	"chr9"	39234412	39249994	15583	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000096109.2"	"protein_coding"	"Olfr1537"	2	"MGI:3031371"	"OTTMUSG00000062280.2"	"OR-Cluster-66"	39242203	"II"
"931"	"chr9"	39256869	39276818	19950	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000063380.3"	"protein_coding"	"Olfr945"	2	"MGI:3030779"	"OTTMUSG00000062281.2"	"OR-Cluster-66"	39266843.5	"II"
"932"	"chr9"	39284296	39284636	341	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111762.1"	"unprocessed_pseudogene"	"Olfr946-ps1"	2	"MGI:3030780"	"OTTMUSG00000062282.1"	"OR-Cluster-66"	39284466	"II"
"933"	"chr9"	39287813	39299548	11736	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111190.2"	"polymorphic_pseudogene"	"Olfr947-ps1"	2	"MGI:3030781"	"OTTMUSG00000062283.3"	"OR-Cluster-66"	39293680.5	"II"
"934"	"chr9"	39315712	39326045	10334	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000057349.2"	"protein_coding"	"Olfr948"	2	"MGI:3030782"	"OTTMUSG00000062284.2"	"OR-Cluster-66"	39320878.5	"II"
"935"	"chr9"	39426093	39427148	1056	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000058856.3"	"protein_coding"	"Olfr952"	2	"MGI:3030786"	"OTTMUSG00000062343.1"	"OR-Cluster-66"	39426620.5	"II"
"936"	"chr9"	39465801	39471944	6144	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000063176.2"	"protein_coding"	"Olfr955"	2	"MGI:3030789"	"OTTMUSG00000062346.2"	"OR-Cluster-66"	39468872.5	"II"
"937"	"chr9"	39473772	39474638	867	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111687.1"	"unprocessed_pseudogene"	"Olfr956-ps1"	2	"MGI:3030790"	"OTTMUSG00000062347.1"	"OR-Cluster-66"	39474205	"II"
"938"	"chr9"	39481786	39493995	12210	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000062649.6"	"protein_coding"	"Olfr44"	2	"MGI:1333829"	"OTTMUSG00000062348.3"	"OR-Cluster-66"	39487890.5	"II"
"939"	"chr9"	39510234	39515809	5576	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095322.2"	"protein_coding"	"Olfr957"	2	"MGI:3030791"	"OTTMUSG00000062349.2"	"OR-Cluster-66"	39513021.5	"II"
"940"	"chr9"	39547958	39554054	6097	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000050853.3"	"protein_coding"	"Olfr958"	2	"MGI:3030792"	"OTTMUSG00000062350.2"	"OR-Cluster-66"	39551006	"II"
"941"	"chr9"	39569383	39575569	6187	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000059366.3"	"protein_coding"	"Olfr959"	2	"MGI:3030793"	"OTTMUSG00000062351.2"	"OR-Cluster-66"	39572476	"II"
"942"	"chr9"	39686029	39686942	914	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111660.1"	"polymorphic_pseudogene"	"Olfr964-ps1"	2	"MGI:3030798"	"OTTMUSG00000062386.1"	"OR-Cluster-66"	39686485.5	"II"
"943"	"chr9"	39700518	39707117	6600	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000062121.3"	"protein_coding"	"Olfr149"	2	"MGI:2660716"	"OTTMUSG00000062387.2"	"OR-Cluster-66"	39703817.5	"II"
"944"	"chr9"	39768776	39783253	14478	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000095903.3"	"protein_coding"	"Olfr968"	2	"MGI:3030802"	"OTTMUSG00000062392.3"	"OR-Cluster-66"	39776014.5	"II"
"945"	"chr9"	39948131	39952046	3916	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000043331.6"	"protein_coding"	"Olfr975"	2	"MGI:3030809"	"OTTMUSG00000062402.2"	"OR-Cluster-66"	39950088.5	"II"
"946"	"chr9"	39954139	39961133	6995	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000047352.6"	"protein_coding"	"Olfr976"	2	"MGI:3030810"	"OTTMUSG00000062403.2"	"OR-Cluster-66"	39957636	"II"
"947"	"chr9"	39973879	39974821	943	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000111073.1"	"polymorphic_pseudogene"	"Olfr977-ps1"	2	"MGI:3030811"	"OTTMUSG00000062404.1"	"OR-Cluster-66"	39974350	"II"
"948"	"chr9"	39998003	40003465	5463	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000059473.4"	"protein_coding"	"Olfr979"	2	"MGI:3030813"	"OTTMUSG00000062406.3"	"OR-Cluster-66"	40000734	"II"
"949"	"chr9"	40004348	40009582	5235	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000060254.7"	"protein_coding"	"Olfr980"	2	"MGI:3030814"	"OTTMUSG00000062407.3"	"OR-Cluster-66"	40006965	"II"
"950"	"chr9"	40086908	40093595	6688	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000044205.7"	"protein_coding"	"Olfr983"	2	"MGI:3030817"	"OTTMUSG00000062411.3"	"OR-Cluster-66"	40090251.5	"II"
"951"	"chr9"	40096515	40114206	17692	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000045812.5"	"protein_coding"	"Olfr984"	2	"MGI:3030818"	"OTTMUSG00000062412.2"	"OR-Cluster-66"	40105360.5	"II"
"952"	"chr9"	40126308	40130184	3877	"-"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000049073.7"	"protein_coding"	"Olfr985"	2	"MGI:3030819"	"OTTMUSG00000062413.3"	"OR-Cluster-66"	40128246	"II"
"953"	"chr10"	78517428	78520566	3139	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000107822.4"	"protein_coding"	"Olfr1358"	2	"MGI:3031192"	"OTTMUSG00000056722.5"	NA	78518997	"II"
"954"	"chr10"	78875540	78882266	6727	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000062873.7"	"protein_coding"	"Olfr1355"	2	"MGI:3031189"	"OTTMUSG00000056725.4"	"OR-Cluster-6"	78878903	"II"
"955"	"chr10"	78913171	78920399	7229	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094673.4"	"protein_coding"	"Olfr1354"	2	"MGI:3031188"	"OTTMUSG00000056726.4"	"OR-Cluster-6"	78916785	"II"
"956"	"chr10"	78950636	78958378	7743	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000094080.3"	"protein_coding"	"Olfr8"	2	"MGI:107174"	"OTTMUSG00000056727.3"	"OR-Cluster-6"	78954507	"II"
"957"	"chr10"	78963309	78971338	8030	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000042774.8"	"protein_coding"	"Olfr1353"	2	"MGI:3031187"	"OTTMUSG00000056728.4"	"OR-Cluster-6"	78967323.5	"II"
"958"	"chr10"	78981050	78987903	6854	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000046493.5"	"protein_coding"	"Olfr1352"	2	"MGI:3031186"	"OTTMUSG00000056766.4"	"OR-Cluster-6"	78984476.5	"II"
"959"	"chr10"	79012472	79019645	7174	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000063216.3"	"protein_coding"	"Olfr1351"	2	"MGI:3031185"	"OTTMUSG00000056729.4"	"OR-Cluster-6"	79016058.5	"II"
"960"	"chr10"	79028741	79036274	7534	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000060205.3"	"protein_coding"	"Olfr57"	2	"MGI:1333808"	"OTTMUSG00000056767.2"	"OR-Cluster-6"	79032507.5	"II"
"961"	"chr10"	106502737	106503202	466	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000108029.1"	"unprocessed_pseudogene"	"Olfr1556-ps1"	2	"MGI:3031390"	"OTTMUSG00000056422.2"	NA	106502969.5	"II"
"962"	"chr10"	128989431	128992102	2672	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000069430.3"	"protein_coding"	"Olfr9"	2	"MGI:107600"	"OTTMUSG00000056474.2"	"OR-Cluster-7"	128990766.5	"II"
"963"	"chr10"	129010791	129013313	2523	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000063374.4"	"protein_coding"	"Olfr763"	2	"MGI:3030597"	"OTTMUSG00000056475.2"	"OR-Cluster-7"	129012052	"II"
"964"	"chr10"	129236204	129239403	3200	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000096229.3"	"protein_coding"	"Olfr774"	2	"MGI:3030608"	"OTTMUSG00000056555.4"	"OR-Cluster-7"	129237803.5	"II"
"965"	"chr10"	129248412	129253924	5513	"+"	"HAVANA"	"gene"	NA	NA	"ENSMUSG00000096220.2"	"protein_coding"	"Olfr775"	2	"MGI:3030609"	"OTTMUSG00000056556.3"	"OR-Cluster-7"	129251168	"II"
